Date;Open;High;Low;Close;Volume
09/10/2021;11.35;11.35;11.35;11.35;150
09/09/2021;11.35;11.3883;11.2658;11.2658;9,504
09/08/2021;11.56;11.56;11.56;11.56;2,463
09/07/2021;11.555;11.56;11.555;11.56;2,247
09/03/2021;11.63;11.63;11.525;11.525;1,089
09/02/2021;11.63;11.63;11.42;11.42;1,054
09/01/2021;11.558;11.558;11.28;11.28;6,276
08/31/2021;11.49;11.49;11.49;11.49;0
08/30/2021;11.43;11.49;11.43;11.49;490
08/27/2021;11.46;11.46;11.46;11.46;443
08/26/2021;11.314;11.365;11.314;11.365;86,544
08/25/2021;11.28;11.28;11.28;11.28;2,536
08/24/2021;11.326;11.326;11.29;11.326;4,490
08/23/2021;11.23;11.23;11.23;11.23;0
08/20/2021;11.23;11.23;11.23;11.23;2,677
08/19/2021;11.42;11.42;11.42;11.42;0
08/18/2021;11.42;11.42;11.42;11.42;2,322
08/17/2021;11.436;11.436;11.436;11.436;0
08/16/2021;11.6067;11.6067;11.436;11.436;1,507
08/13/2021;11.81;11.81;11.81;11.81;2,299
08/12/2021;11.5;11.525;11.5;11.525;300
08/11/2021;11.22;11.22;11.22;11.22;1,684
08/10/2021;11.25;11.25;11.25;11.25;2,449
08/09/2021;11.29;11.29;11.29;11.29;0
08/06/2021;11.29;11.29;11.29;11.29;646
08/05/2021;11.4081;11.4081;11.4081;11.4081;0
08/04/2021;11.13;11.4081;11.13;11.4081;10,897
08/03/2021;11.28;11.51;11.28;11.51;686
08/02/2021;11.39;11.39;11.39;11.39;5,209
07/30/2021;11.612;11.65;11.3;11.45;65,266
07/29/2021;11.216;11.216;11.216;11.216;1,076
07/28/2021;11.245;11.55;11.245;11.55;40,212
07/27/2021;11.494;11.494;11.494;11.494;0
07/26/2021;11.6;11.6;11.176;11.494;3,907
07/23/2021;11.2;11.2;11.05;11.05;3,211
07/22/2021;11.05;11.05;11.05;11.05;5,479
07/21/2021;10.888;10.888;10.888;10.888;549
07/20/2021;10.89;10.89;10.89;10.89;1,000
07/19/2021;11.2;11.2;11;11;2,249
07/16/2021;11.47;11.55;11.35;11.55;1,470
07/15/2021;11.6034;11.6034;11.6034;11.6034;327
07/14/2021;11.662;11.662;11.662;11.662;403
07/13/2021;11.6;11.655;11.6;11.655;12,538
07/12/2021;11.4701;11.4701;11.4701;11.4701;0
07/09/2021;11.618;11.618;11.4701;11.4701;1,864
07/08/2021;11.05;11.522;11.05;11.522;676
07/07/2021;11.35;11.35;11.3;11.3;2,101
07/06/2021;11.55;11.55;11.158;11.158;1,702
07/02/2021;11.41;11.41;11.41;11.41;139
07/01/2021;11.52;11.52;11.52;11.52;1,388
06/30/2021;11.38;11.55;11.38;11.55;903
06/29/2021;11.4688;11.4688;11.465;11.465;1,419
06/28/2021;11.4222;11.4222;11.311;11.311;4,642
06/25/2021;11.645;11.645;11.645;11.645;787
06/24/2021;11.52;11.52;11.52;11.52;0
06/23/2021;11.52;11.52;11.52;11.52;0
06/22/2021;11.52;11.52;11.52;11.52;359
06/21/2021;11.32;11.32;11.32;11.32;0
06/18/2021;11.32;11.32;11.32;11.32;3,182
06/17/2021;11.25;11.25;11.25;11.25;0
06/16/2021;11.25;11.25;11.25;11.25;180
06/15/2021;11.14;11.14;11.14;11.14;0
06/14/2021;11.14;11.14;11.14;11.14;0
06/11/2021;11.62;11.7;11.14;11.14;17,938
06/10/2021;11.57;11.57;11.57;11.57;602
06/09/2021;11.25;11.44;11.25;11.44;789
06/08/2021;11.56;11.56;11.56;11.56;0
06/07/2021;11.56;11.56;11.56;11.56;0
06/04/2021;11.56;11.56;11.56;11.56;398
06/03/2021;11.45;11.45;11.45;11.45;0
06/02/2021;11.1;11.45;11.1;11.45;1,181
06/01/2021;11.34;11.34;11.3;11.3;29,589
05/28/2021;11.18;11.8;11.1;11.66;22,696
05/27/2021;11.54;11.54;11.54;11.54;0
05/26/2021;11.54;11.54;11.54;11.54;557
05/25/2021;11.65;11.65;11.65;11.65;0
05/24/2021;12.01;12.01;11.65;11.65;457
05/21/2021;12.18;12.18;12.18;12.18;579
05/20/2021;12.07;12.07;12.07;12.07;0
05/19/2021;12.07;12.07;12.07;12.07;0
05/18/2021;11.951;12.07;11.951;12.07;1,965
05/17/2021;11.45;12.01;11.45;12.01;1,384
05/14/2021;11.65;12.11;11.65;12.11;1,992
05/13/2021;11.65;11.65;11.65;11.65;0
05/12/2021;11.65;11.65;11.65;11.65;1,430
05/11/2021;11.9;11.9;11.9;11.9;0
05/10/2021;11.9;11.9;11.9;11.9;1,633
05/07/2021;11.96;11.96;11.54;11.54;319
05/06/2021;11.77;11.77;11.77;11.77;0
05/05/2021;11.77;11.77;11.77;11.77;0
05/04/2021;11.23;11.77;11.23;11.77;5,272
05/03/2021;11.75;11.75;11.75;11.75;425
04/30/2021;11.64;11.64;11.64;11.64;0
04/29/2021;11.69;11.752;11.64;11.64;1,754
04/28/2021;11.48;11.48;11.48;11.48;3,002
04/27/2021;11.1;11.434;11.1;11.3195;2,015
